time;battery_voltage_computer;battery_current_computer;battery_voltage_husky;battery_current_husky;position_x;position_y;position_z;orientation_x;orientation_y;orientation_z;orientation_w;velocity_x;velocity_y;velocity_z;angular_x;angular_y;angular_z;linear_acceleration_x;linear_acceleration_y;linear_acceleration_z;temperature;humidity;route;speed;payload
63.4;25.63227844238281;-3.718403577804565;22.87660217285156;17.869983673095703;-79.94513130090233;40.44383885080221;243.80392919921874;-0.004650406539440155;-0.011040600016713142;0.822116494178772;0.5691932439804077;-0.2796882946280444;-0.8073826153819873;0.010211593985167655;-0.016852863132953644;0.02166544459760189;0.1103214994072914;-0.18358278231695296;-0.4508103499934077;-9.758817567229274;31.815303802490234;25.994815826416016;A;1.0;12
63.5;25.66996955871582;-3.6989727020263667;22.99049949645996;14.057129859924315;-79.94513024110536;40.44383895647291;243.7979596748352;-0.0027573832776397467;-0.010040871798992157;0.8184648156166077;0.5744622945785522;-0.2540747437486347;-0.8388761496291754;0.022106608597335632;0.021817952394485474;0.00947965495288372;0.12281104177236556;-0.2735351784713567;-0.01053187235724181;-9.824613361358645;31.81027984619141;25.98950004577637;A;1.0;12
63.6;25.66996955871582;-3.621248483657837;22.88330078125;13.709486961364744;-79.9451292118388;40.44383899481118;243.80292045021056;-0.0017577647231519222;-0.009824087843298912;0.814665675163269;0.5798451900482178;-0.264214918728096;-0.8299513971585875;0.028210953546147933;-0.041387911885976784;0.016042571514844894;0.1392444670200348;-0.11769399918615818;-0.046457782024517655;-9.782436810135842;31.80023002624512;26.00069808959961;A;1.0;12
63.7;25.66745758056641;-3.770219564437866;22.84645271301269;19.182052612304688;-79.94512820667288;40.443839021812856;243.80778561973568;-0.0009287438588216901;-0.009911437518894672;0.8103093504905701;0.5859177708625793;-0.2803682859084992;-0.8207824522373782;0.02665219788590888;-0.022880163043737408;0.015244967304170132;0.18165358901023865;-0.1380576494615525;-0.28343056770041586;-9.604534104466437;31.790180206298828;26.02826690673828;A;1.0;12
63.8;25.66368865966797;-3.6406795978546143;22.953649520874023;14.415986061096193;-79.94512726020719;40.44383922951282;243.7968176498413;0.0013580132508650422;-0.007853699848055841;0.8058943748474121;0.5920057892799377;-0.22261436215697966;-0.8424133654743988;0.04076067322458222;-0.006437308620661497;0.02901656366884708;0.1525331884622574;-0.2340617219544948;0.09879643773660064;-9.91118372797966;31.790180206298828;25.89729118347168;A;1.0;12
63.9;25.598358154296875;-4.0552077293396005;22.86320304870605;12.688987731933596;-79.94512624400262;40.44383926654566;243.8012803688049;0.002280160551890731;-0.006548312958329916;0.8013553619384766;0.5981484055519104;-0.2219243085651679;-0.8249706467759053;0.02943887916033269;0.006877053063362837;0.006340043153613807;0.15595701336860654;0.022478499098215254;0.04982285006437452;-9.792275919914246;31.78515625;26.07752227783203;A;1.0;12
64.0;25.58328056335449;-3.686018705368042;22.80960273742676;18.16155433654785;-79.94512525601286;40.44383910371109;243.79144584083562;0.002659729449078441;-0.0067451181821525106;0.7966437935829163;0.6044057011604309;-0.2741995746841285;-0.8090470178662548;0.025479283308712183;-0.03639686107635498;-0.009244689717888832;0.1661749631166458;0.01165369950933382;-0.07250279716216028;-9.70228434741497;31.765056610107425;26.07808494567871;A;1.0;12
64.1;25.65489387512207;-3.7248806953430176;22.859851837158203;14.673914909362793;-79.94512422573463;40.44383907540398;243.7953752174377;0.003394262632355094;-0.006432289723306893;0.7928422093391418;0.6093836426734924;-0.2808406634116313;-0.8628169035831796;0.020213466455930914;-0.03122778423130512;0.06208470091223716;0.13249404728412628;-0.42584529731422666;-0.10151308153755964;-9.623557435870172;31.765056610107425;26.050800323486328;A;1.0;12
64.2;25.701377868652344;-3.5564785003662114;22.873252868652344;18.47555351257324;-79.94512316038463;40.443839045722754;243.7989727153778;0.004774730186909436;-0.005589801352471113;0.7893284559249878;0.6139272451400757;-0.2743050841635797;-0.8667092531029865;0.024272188623862427;-0.03929655998945236;0.013728143647313118;0.1003798320889473;-0.17009955983608965;-0.08536352871917187;-9.641765665411947;31.749982833862305;26.02393913269043;A;1.0;12
64.3;25.60966491699219;-3.70544958114624;23.241743087768555;-2.192354440689087;-79.94512216043448;40.44383923892561;243.79757701301568;0.007031929213553667;-0.0043994495645165435;0.7870954275131226;0.6167754530906677;-0.2190394233800273;-0.924424320092607;0.0327166464391599;0.009321143850684166;0.021794566884636882;0.0555647686123848;-0.4755699095875025;0.2585300902090967;-9.429304745793344;31.749982833862305;26.018482208251953;A;1.0;12
64.4;25.57951164245605;-3.7119266986846937;23.141244888305664;6.64449405670166;-79.9451210494687;40.443839268332034;243.80284177207943;0.005146102048456669;-0.0032907885033637285;0.7863032817840576;0.6178106069564819;-0.2123034778851964;-0.9083437860680934;0.0698553746274824;0.011587737128138542;-0.03774264454841614;-0.017089461907744408;0.06505986722186208;-0.08292175887152553;-9.791804049611091;31.73490905761719;26.03527641296387;A;1.0;12
64.5;25.662431716918945;-3.4398925304412837;23.224992752075195;1.3737848997116089;-79.94511995819705;40.44383920134312;243.79578386688232;0.005886455066502093;-0.0043658968061208725;0.7859783172607422;0.6182106733322144;-0.22867414924312365;-0.909537858055944;0.07775043924189419;0.03179224207997322;-0.005928107537329197;0.006645499728620052;-0.14352188162505627;0.251977170445025;-9.966253974437716;31.74495887756348;26.045907974243164;A;1.0;12
64.6;25.61594581604004;-3.562955617904663;23.238393783569336;3.6390683650970463;-79.9451188439714;40.443839196464964;243.80125390434262;0.005437165498733521;-0.004563481081277132;0.7860049605369568;0.6181795597076416;-0.2407384300813903;-0.9095617577922028;0.07612578389575876;-0.020861124619841576;-0.019533567130565643;0.002375978976488113;0.04735912118107082;0.012982398181920872;-10.02668611764908;31.74495887756348;26.242340087890625;A;1.0;12
64.7;25.5820255279541;-3.4075076580047607;23.124496459960927;4.491353511810303;-79.94511774845067;40.443839184510004;243.80705844306942;0.004660552833229303;-0.00571041414514184;0.7858768701553345;0.6183391809463501;-0.22139587906644426;-0.8913591262118479;0.0716319360966478;-0.0044522667303681365;-0.05711424723267555;0.017659040167927742;0.1340717030502856;0.19851260595023634;-10.008329368829726;31.74495887756348;25.925859451293945;A;1.0;12
64.8;25.598358154296875;-3.757265567779541;23.24509239196777;-2.405425548553467;-79.94511673894573;40.443839096771725;243.8055060997009;0.0032602071296423674;-0.005590539891272782;0.7854601144790649;0.6188785433769226;-0.21983347288864274;-0.894541190313205;0.05742739432664137;0.06522192060947417;-0.009026904590427877;0.0258661936968565;-0.12548569726757705;0.3120052345097065;-9.843104596138;31.71481132507324;26.12314033508301;A;1.0;12
64.9;25.61594581604004;-3.5759096145629883;23.221643447875977;2.1924269199371342;-79.94511564987731;40.443839080282146;243.8130975856781;0.0020632315427064896;-0.005524404346942903;0.785634458065033;0.61866295337677;-0.2411435993205054;-0.8882442765412382;0.0629557737201147;0.02844318188726902;0.015390187501907347;-0.020580705255270004;0.013739618319086731;0.05839542095549405;-9.746810894608496;31.70978546142578;25.98141860961914;A;1.0;12
65.0;25.613433837890625;-3.67954158782959;23.08429718017578;4.984781265258789;-79.94511466348376;40.44383913442292;243.80753528022763;0.0013672811910510065;-0.005317347124218941;0.7861741781234741;0.6179806590080261;-0.22005714179719296;-0.8653731452211495;0.06638488351614381;0.02243996039032936;0.015273407101631163;-0.02381305769085884;-0.046617173468694095;0.15586319770663978;-9.794209594130516;31.704761505126953;26.02521133422852;A;1.0;12
65.1;25.65866279602051;-3.3945536613464355;23.27524185180664;4.132496356964111;-79.94511360514811;40.44383912088773;243.8142303123474;0.000439610768808052;-0.006128810811787844;0.7869777679443359;0.6169508695602417;-0.2391007194807833;-0.8888210715659859;0.05647601346637515;-0.024759601801633842;0.022457988932728767;-0.04469390958547592;-0.31456982329487804;-0.03788085313048214;-9.769666491150856;31.67963790893555;25.796762466430664;A;1.0;12
65.2;25.627254486083984;-3.5953404903411865;23.16804504394531;3.5044970512390137;-79.94511253701035;40.44383911333001;243.82181011581417;-0.0006315914215520022;-0.005683957599103451;0.7883282899856567;0.6152282953262329;-0.2067594651403424;-0.8729242008815543;0.06209624461361527;0.046511612832546234;-0.0011270756367594006;-0.0175735205411911;-0.06439773400314153;0.2310803546011448;-9.716260362267494;31.67461395263672;25.91148376464844;A;1.0;12
65.3;25.646099090576172;-3.4463696479797363;23.21159362792969;6.2295660972595215;-79.94511153447479;40.443838909546315;243.81416236305242;-0.0009713981417007744;-0.006054603029042482;0.788901686668396;0.614488959312439;-0.27487057994517483;-0.8452974181213493;0.0798336028180001;-0.03297164663672447;0.013199402950704098;-0.03408557921648025;-0.1206920402403921;-0.11964123163372276;-10.100117790699006;31.65451431274414;25.89568519592285;A;1.0;12
65.4;25.59207534790039;-3.634202480316162;23.151294708251953;3.425997257232666;-79.94511048443496;40.44383887038358;243.82085572624212;-0.002258929656818509;-0.005603675730526447;0.7893011569976807;0.6139765977859497;-0.23305317659531746;-0.8581403179405398;0.059576508344366334;0.05979405343532562;0.004847514908760786;-0.029337029904127118;-0.31723041605204344;0.2561541654914617;-9.953885943889619;31.639440536499023;25.874290466308594;A;1.0;12
65.5;25.6121768951416;-3.67954158782959;23.14459609985352;4.984781265258789;-79.94510945235818;40.44383865217152;243.81909738922118;-0.0027546759229153395;-0.005680307745933533;0.7903446555137634;0.6126300692558289;-0.3076867030024153;-0.8421429168471949;0.05091684687859303;-0.013268469832837582;-0.011947239749133587;-0.03291929513216019;-0.1710397555679083;-0.1458085083961487;-9.792708029150964;31.634416580200195;25.8798885345459;A;1.0;12
65.6;25.64358711242676;-3.47875452041626;23.18144416809082;2.775569200515747;-79.94510840456654;40.443838580785396;243.8267284526825;-0.0029932609759271145;-0.0059991520829498785;0.7912456393241882;0.6114616394042969;-0.2771503545410311;-0.8357135978480129;0.0624573747052179;0.028407657518982887;-0.03526552394032478;-0.031156010925769806;-0.08510958597064018;0.23431996788829565;-9.77858934223652;31.634416580200195;25.85806655883789;A;1.0;12
65.7;25.64358711242676;-3.757265567779541;23.04074859619141;5.646423816680907;-79.94510736538548;40.443838513109434;243.83434378051757;-0.002991119865328073;-0.006076294928789139;0.7921335697174072;0.6103102564811707;-0.3088070091981676;-0.8362545981725814;0.06640222292886486;-0.02097602747380733;-0.01752280443906784;-0.020407740026712414;-0.09283361166715624;-0.1052379589062184;-9.814744430780411;31.60426902770996;25.82073783874512;A;1.0;12
65.8;25.59710121154785;-3.7961275577545166;22.9737491607666;6.083780288696289;-79.94510653719709;40.443838686249975;243.83782397651672;-0.00365088670514524;-0.0067650624550879;0.7930378913879395;0.6091237664222717;-0.2516855156468645;-0.8199085031078932;0.08302393536366333;-0.008551179431378841;-0.041230887174606316;-0.03715264797210693;-0.15939387442544106;0.07841061372309924;-9.762727600336076;31.594219207763672;25.815568923950195;A;1.0;12
65.91;25.73781394958496;-3.00593376159668;23.48963737487793;2.7082836627960205;-79.94510551586666;40.4438386645387;243.84673701667785;-0.0039918916299939156;-0.005911177955567837;0.7941058874130249;0.60773766040802;-0.2465068731943473;-0.8534155094256384;0.0854311410608693;0.0031683517154306173;-0.006077873986214399;-0.037940703332424164;-0.3134119284152985;-0.007777239927090705;-9.922012771368028;31.594219207763672;26.03376770019531;A;1.0;12
66.01;25.73781394958496;-2.9346866607666016;23.603534698486328;0.08414336293935776;-79.94510442839444;40.44383851881207;243.8433629169464;-0.0045505338348448285;-0.006489453837275505;0.7944883704185486;0.6072276830673218;-0.2687672739852989;-0.8509245750830952;0.07273042144256013;0.014127643778920175;-0.005891853012144566;-0.020777957513928413;-0.2146679694391787;0.12051332557573916;-9.73418617129326;31.584169387817386;25.78312492370605;A;1.0;12
66.1;25.774248123168945;-2.869916677474976;23.338890075683594;18.273696899414066;-79.94510339888059;40.44383847270996;243.852512468338;-0.00444414746016264;-0.005937939509749413;0.7972323298454285;0.6036272048950195;-0.2907836897301248;-0.7873073420325842;0.06626767093760974;-0.006799906957894564;-0.036519993096590035;-0.16265198588371274;0.4331219013780356;-0.11363383881747725;-9.680926807522773;31.57412147521973;25.619760513305664;A;1.0;12
66.2;25.81696319580078;-2.9346866607666016;23.26519203186035;18.060625076293945;-79.94510243321538;40.443838424271824;243.86116801643368;-0.005570967216044664;-0.007213674020022155;0.8007767796516418;0.5988935828208923;-0.2586122226432339;-0.7690585487898205;0.06967074807320425;0.010514148510992529;-0.01822282373905182;-0.14386527240276334;-0.11521687195636332;0.23528517873957755;-9.735559682250022;31.569095611572266;25.772645950317386;A;1.0;12
66.3;25.774248123168945;-2.954117774963379;23.355640411376953;17.869983673095703;-79.94510133832415;40.443838462610096;243.85691462898254;-0.005212095566093922;-0.0061312816105782994;0.8052284717559814;0.59291011095047;-0.27701354267574113;-0.8034864934151076;0.0653429337568136;-0.02600851841270924;0.01228596642613411;-0.15012171864509585;-0.17275817915797234;-0.06616309977136553;-9.677800886034968;31.55402183532715;25.74580383300781;A;1.0;12
66.4;25.77047920227051;-3.090134620666504;23.18814468383789;17.690555572509766;-79.94510035251513;40.443838426882685;243.8655775680542;-0.005055219866335392;-0.006688882131129503;0.8097329139709473;0.5867387652397156;-0.2625816523974081;-0.7867724105237923;0.09898232301081533;0.00740123027935624;0.0145811690017581;-0.1301111876964569;-0.16373570613563065;0.2280863243713975;-10.006826634407043;31.55402183532715;25.9803524017334;A;1.0;12
66.5;25.785554885864247;-2.9735486507415767;23.30539131164551;14.371129035949707;-79.94509930805081;40.44383848397784;243.8565353050232;-0.005154638085514307;-0.006571766454726458;0.8146044015884399;0.5799568295478821;-0.2774848340108818;-0.8009254829341652;0.06550508880826743;0.005450170021504164;-0.02449493668973446;-0.1418878734111786;-0.18160127056762576;0.13494065411388875;-9.8049626237154;31.54397392272949;25.549718856811523;A;1.0;12
66.6;25.80188751220703;-2.902301788330078;23.204893112182607;19.877338409423828;-79.94509832667072;40.443838498268796;243.86483918571471;-0.006639345083385706;-0.0061089242808520785;0.8191776871681213;0.573468804359436;-0.25960468650939844;-0.775281444265249;0.06677265463780148;-0.004130784422159195;-0.012683283537626266;-0.16600795090198514;0.040146055337972934;0.0277514976169914;-9.787659543156623;31.523874282836914;25.528484344482425;A;1.0;12
66.7;25.81445121765137;-2.9346866607666016;23.22834396362305;17.398983001708984;-79.94509736718801;40.44383849813139;243.87320076370239;-0.007412133738398552;-0.0073323436081409454;0.8237451314926147;0.5668644905090332;-0.2591601387373086;-0.7706419067386223;0.06850814869496319;0.006127901840955019;-0.026378437876701355;-0.1720084249973297;-0.2089345369488001;0.1923220673762262;-9.848981047868731;31.523874282836914;25.741212844848643;A;1.0;12
66.8;25.80314445495605;-3.038318634033203;23.184795379638672;19.159624099731445;-79.94509650415266;40.443838658423815;243.86512266540527;-0.008835338056087494;-0.007477800361812116;0.8282400965690613;0.5602539777755737;-0.237150010479957;-0.7694938207244901;0.05475406940131136;0.022775040939450264;-0.014843608252704144;-0.16669924557209015;-0.21323441488668324;0.08413608851842583;-9.839576386213302;31.50377655029297;25.75815200805664;A;1.0;12
66.9;25.79058074951172;-2.9994566440582275;23.241743087768555;19.22690963745117;-79.94509555899091;40.443838707892546;243.87276207351684;-0.0093596950173378;-0.007712585385888816;0.8328288793563843;0.5533977150917053;-0.2400189697267921;-0.7847205037553457;0.039066277745096495;-0.009440260007977486;0.01988414116203785;-0.1842966973781585;-0.4183321368321777;-0.05550885615404697;-9.573463169932364;31.5088005065918;26.01980018615723;A;1.0;12
67.01;25.80063056945801;-2.960594654083252;23.251792907714844;17.275627136230472;-79.94509443001712;40.44383858806829;243.8643523349762;-0.008017336949706078;-0.008551725186407566;0.837314248085022;0.5465962290763855;-0.2841252757297982;-0.789598850044425;0.03823995551399062;-0.015308179892599584;-0.0019020318286493425;-0.17360305786132812;-0.3677033257484436;0.1836425518244505;-9.756077561974529;31.48367691040039;25.48602104187012;A;1.0;12
67.11;25.818220138549805;-2.954117774963379;23.157995223999023;19.84369468688965;-79.94509345068289;40.443838650934794;243.87062941932686;-0.008028052747249603;-0.007040473632514477;0.8416779041290283;0.5398744344711304;-0.26885388963572365;-0.7830935108615871;0.05296465796057818;0.0247669480741024;0.016990354284644127;-0.150302916765213;-0.1316201939340681;0.054845507810823625;-9.9496244931221;31.48367691040039;25.78054237365723;A;1.0;12
67.2;25.82198905944824;-2.954117774963379;23.08429718017578;25.96669006347656;-79.9450924896714;40.443838695456655;243.87739144706725;-0.00797772966325283;-0.008756835013628006;0.8456045985221863;0.5336783528327942;-0.2774514423632969;-0.7700499200587636;0.03962308214962497;-0.01945257745683193;-0.0285660307854414;-0.14172065258026126;-0.2595775275304913;0.13114307027310135;-9.760364155769349;31.47362899780273;25.60085105895996;A;1.0;12
67.3;25.798118591308594;-3.03184175491333;23.20824432373047;9.548991203308104;-79.94509134430831;40.44383876065919;243.86838542366027;-0.008732005953788756;-0.008878440596163273;0.847751796245575;0.5302470326423645;-0.280659126749511;-0.8337796441490362;0.03788088907398577;0.0025023671332746744;-0.012468140572309494;0.016234613955020905;-0.8390405090153218;0.10719470221549274;-9.722805735468867;31.47362899780273;25.944438934326172;A;1.0;12
67.4;25.686302185058594;-3.65363359451294;23.05749702453613;6.3529229164123535;-79.94509025737568;40.443838867772726;243.87474333190917;-0.008146923035383223;-0.008096420206129551;0.8487531542778015;0.5286644697189331;-0.2934457427678921;-0.8662637478534967;0.03130112792735118;0.012234001420438291;-0.024157222360372543;-0.028174128383398056;-0.2690802396833897;0.01502713751862757;-9.697090850472453;31.47362899780273;25.72083854675293;A;1.0;12
67.5;25.657405853271484;-3.5953404903411865;23.067546844482425;8.887349128723145;-79.94508928487593;40.443838868391104;243.86280690574642;-0.008862848393619059;-0.008990993723273277;0.8495455384254456;0.5273642539978027;-0.3198376913603176;-0.8039373517597339;0.016960908227274626;-0.013169758021831512;-0.06997555494308473;-0.035428673028945916;0.005670498976833189;-0.14107860429212452;-9.68685646891594;31.468603134155273;26.16271209716797;A;1.0;12
67.6;25.62850952148437;-3.6406795978546143;23.09099578857422;6.330494403839111;-79.94508825034862;40.44383893922756;243.86749445343014;-0.009151664562523363;-0.011027654632925987;0.8504592776298523;0.5258457064628601;-0.3246909920556089;-0.8398928990425896;0.0310548742766059;-0.04906578361988068;-0.02296429872512817;-0.032486919313669205;-0.4689442833513022;-0.18197295248508447;-9.858626614809037;31.463579177856445;26.02106857299805;A;1.0;12
67.7;25.64358711242676;-3.485231637954712;23.107746124267567;9.963919639587402;-79.94508719489065;40.44383902153803;243.87290583992004;-0.009467465803027151;-0.012056305073201656;0.8512760400772095;0.5244942307472229;-0.2915464080261449;-0.8298301075411186;0.022295540170845576;0.04879900813102722;-0.03528600186109543;-0.016726097092032433;-0.21895735893398524;0.29386793900281194;-9.792101672887805;31.463579177856445;25.90109443664551;A;1.0;12
67.81;25.65363693237305;-3.634202480316162;23.13119506835937;11.096561431884766;-79.94508641757879;40.44383919460988;243.8665779724121;-0.011358559131622314;-0.01288273185491562;0.852310836315155;0.5227535963058472;-0.30414595069544303;-0.7993798501352869;0.024687323435427986;-0.016575111076235768;-0.03925371542572975;-0.051866017282009125;-0.3343441930040717;-0.2021240656077862;-9.70089563369751;31.45352935791016;26.086788177490234;A;1.0;12
67.9;25.61845970153809;-3.491708517074585;23.154645919799805;7.866849899291992;-79.94508541101902;40.443839286401854;243.87246905708312;-0.012417400255799294;-0.013964828103780743;0.853186309337616;0.5212715268135071;-0.2792852837928481;-0.8120059530708109;0.034501896018961184;0.00861547514796257;-0.02344644442200661;-0.03091940097510815;-0.4242097214609385;0.09673325682990254;-9.788502711653713;31.45352935791016;26.13041114807129;A;1.0;12
68.0;25.7327880859375;-3.0771806240081787;23.338890075683594;5.22028112411499;-79.94508450225545;40.44383947884895;243.86161576652526;-0.012282151728868484;-0.014904549345374109;0.8543559908866882;0.5193292498588562;-0.30302446628110696;-0.7984634688212906;0.021621081218619543;-0.035388708114624016;-0.02680265344679356;-0.016080114990472794;-0.32653176471590994;-0.2375267088599503;-9.814510542154313;31.44347953796387;26.20702934265137;A;1.0;12
68.11;25.61469078063965;-3.5240936279296875;22.98379898071289;13.911344528198242;-79.94508351156786;40.44383958266458;243.8667536869049;-0.012527835555374622;-0.016058528795838356;0.8555813431739807;0.5172677040100098;-0.2730721491113078;-0.7935986891350126;0.014978125489635062;0.014781095087528229;-0.021791955456137657;-0.09697102755308153;-0.26323527155444026;0.05823885718826205;-9.68717397272587;31.44347953796387;26.283367156982425;A;1.0;12
68.2;25.661174774169922;-3.4528465270996094;23.10439682006836;17.163484573364258;-79.94508254174347;40.44383968970941;243.87112151527404;-0.012409262359142305;-0.01523874793201685;0.8578070998191833;0.5135959386825562;-0.26735597564626234;-0.7794739469333947;0.021708953391198084;0.001353659899905324;-0.028198760002851486;-0.11159996688365936;-0.25596495324745777;0.0649614969547838;-9.824309306144713;31.41835784912109;26.338579177856445;A;1.0;12
68.3;25.79434967041016;-2.9929797649383545;23.29534149169922;14.034701347351074;-79.9450817500657;40.44383966573082;243.84932433509826;-0.012225066311657429;-0.015607240609824656;0.8604655265808105;0.5091227889060974;-0.28872377193222604;-0.7452146152792322;0.012766226614436773;0.008658901788294315;0.01975980773568153;-0.10582570731639862;-0.3911688965186477;0.08164677349850535;-9.937859895229339;31.41835784912109;26.39855194091797;A;1.0;12
68.41;25.736557006835927;-3.090134620666504;23.27859306335449;13.507630348205565;-79.94508081445876;40.44383977243212;243.8528374328613;-0.012167319655418396;-0.013986981473863123;0.8629867434501648;0.5048862695693971;-0.2841309543860869;-0.7578605613316702;0.0038819124391850095;-0.019325630739331245;0.02202847599983216;-0.09184391051530838;-0.4141466998681426;-0.06087635801173748;-9.79244899749756;31.403284072875977;26.73151397705078;A;1.0;12
68.5;25.79183578491211;-3.00593376159668;23.238393783569336;17.64569664001465;-79.94507989679238;40.44383992750285;243.83589493179318;-0.011873518116772177;-0.014140930958092213;0.8654094934463501;0.5007249712944031;-0.26745930416663605;-0.7342411654474605;0.0008061606947411338;0.026724973693490032;-0.0064938152208924285;-0.09115948528051376;-0.23980028903111816;0.2175200402364135;-9.948119419813157;31.403284072875977;26.53525733947754;A;1.0;12
68.6;25.80063056945801;-2.908778667449951;23.255142211914066;12.767488479614258;-79.94507897858645;40.44384004670874;243.83791910552966;-0.011831171810626984;-0.013054263778030872;0.8680657148361206;0.4961366951465607;-0.2783543439039996;-0.7464940810270086;0.004378276602345273;0.028609201312065125;0.011678799986839294;-0.09251658618450163;-0.3867547968775034;-0.06311899362131954;-9.94743997335434;31.408308029174805;26.58963966369629;A;1.0;12
68.7;25.86470603942871;-3.00593376159668;23.07424736022949;23.903263092041016;-79.94507805565931;40.44384016845678;243.83945809745788;-0.011656191200017927;-0.013003217987716198;0.8705832362174988;0.4917111992835999;-0.2872014337897764;-0.7314793404918459;-0.0016737648012109018;-0.03249574452638626;0.005238338839262724;-0.08189274370670319;-0.2249148859642446;-0.13637438225559892;-9.99696822881699;31.39323425292969;26.63910675048828;A;1.0;12
68.8;25.762941360473643;-3.00593376159668;23.442737579345703;4.850210189819336;-79.94507705642859;40.44384047832341;243.82392798805242;-0.011859286576509476;-0.01372704841196537;0.8722044229507446;0.4888049960136414;-0.2441848615188916;-0.804137291293187;-0.03074884140877452;0.04948897659778595;-0.02282195724546909;0.011058779433369637;-0.8335972628742457;0.3131661991775036;-9.782523348927498;31.39825820922852;26.677133560180664;A;1.0;12
68.9;25.7415828704834;-3.00593376159668;23.39249038696289;10.827418327331543;-79.94507609002144;40.443840660670645;243.82503568077087;-0.013038714416325092;-0.013212266378104687;0.8727973699569702;0.4877297282218933;-0.2812653835904726;-0.7973326438059289;-0.02506182439976266;-0.020725831389427185;-0.024297734722495086;-0.042590130120515816;-0.18852234564721584;-0.2969333966262639;-9.855106590986251;31.39323425292969;26.71542549133301;A;1.0;12
69.0;25.772991180419922;-2.902301788330078;23.442737579345703;8.04627799987793;-79.9450752200167;40.44384097603379;243.81143723869323;-0.01385111641138792;-0.014122374355793001;0.873378336429596;0.4866404831409454;-0.2353186872334133;-0.8021200986247736;-0.03961369370137123;0.000965608865953982;-0.014266971498727797;-0.05335212126374245;-0.5526784580200911;-0.0031211063856608234;-9.737182284593585;31.39323425292969;26.83535385131836;A;1.0;12
69.1;25.75414657592773;-2.9411637783050537;23.3824405670166;7.653779029846191;-79.9450742558128;40.44384117645085;243.8121701374054;-0.013892659917473793;-0.013481969013810158;0.8739193081855774;0.4856854975223541;-0.2410301558100209;-0.8106791154780337;-0.022491187122674585;0.01255424041301012;-0.002577264327555895;-0.022053999826312055;-0.4197785918042064;-0.10102028916589917;-9.82422510623932;31.3831844329834;26.75930213928223;A;1.0;12
69.2;25.77047920227051;-2.9929797649383545;23.258493423461914;10.289133071899414;-79.94507329300276;40.44384137102786;243.812149394989;-0.013576647266745569;-0.013801859691739079;0.8744418025016785;0.4847440123558045;-0.2493634757007817;-0.8022932093345454;-0.029452539404896106;-0.0057118479162454605;-0.01421467214822769;-0.013265933841466905;-0.34533564280718565;-0.15759985730051995;-9.788122057914734;31.3831844329834;26.8083610534668;A;1.0;12
69.3;25.7327880859375;-3.0577497482299805;23.41593933105469;3.5493543148040767;-79.94507208585938;40.443841498890784;243.80184136772155;-0.013013830408453941;-0.012780921533703804;0.8749768733978271;0.4838210940361023;-0.2747406498311005;-0.8333192323490912;-0.046716096755203634;-0.04563853144645691;-0.00946272537112236;-0.01737514138221741;-0.3885081941261888;-0.18960344100371004;-9.731909850239754;31.3831844329834;26.732046127319336;A;1.0;12
69.4;25.720224380493164;-3.148427724838257;23.39249038696289;6.958493709564209;-79.94507108267184;40.44384168130672;243.80174218559262;-0.012119175866246223;-0.012642515823245049;0.875377893447876;0.4831220507621765;-0.2694923138237157;-0.8319252787154654;-0.039955913849877775;0.024942748248577118;0.030450396239757538;-0.03638612478971481;-0.3936875846609473;0.0012127422192133965;-9.745663086175917;31.3831844329834;26.862871170043945;A;1.0;12
69.5;25.70389175415039;-3.2714905738830566;23.39583969116211;6.6781368255615225;-79.94506994980868;40.44384193194829;243.79110371017453;-0.01124335266649723;-0.012046187184751034;0.8759401440620422;0.4821384251117706;-0.2793462323046973;-0.8441346155579061;-0.026032978301712858;0.004031431395560503;0.003477484919130802;0.0037553461734205493;-0.29241099558770656;-0.044186271219514316;-9.87651675581932;31.37816047668457;26.9066104888916;A;1.0;12
69.6;25.7327880859375;-3.2520596981048584;23.30204200744629;6.263208866119385;-79.94506894392332;40.44384213222793;243.79122315788268;-0.01191264856606722;-0.011539872735738754;0.8760747909545898;0.4818900227546692;-0.26804727196220063;-0.844400862189035;-0.03325771793046521;0.010537794791162014;0.01639434136450291;-0.027897235006093986;-0.34339809481054545;-0.06898002788890154;-9.760040804743769;31.3831844329834;26.94463539123535;A;1.0;12
69.7;25.66996955871582;-2.714468717575073;23.44943809509277;6.195923328399657;-79.94506793718365;40.4438423285913;243.79085408592223;-0.012539070099592207;-0.011938379146158695;0.876387894153595;0.481294721364975;-0.2754728140510291;-0.8336181295936548;-0.05346973759619035;0.0025222226977348328;-0.029842514544725418;-0.005933030974119903;-0.2943725719861686;-0.15745627161115408;-9.58347477257252;31.3831844329834;26.97188949584961;A;1.0;12
69.8;25.734045028686523;-3.090134620666504;23.43268775939941;5.388495445251465;-79.94506695652298;40.44384238534293;243.78824149513244;-0.01160434726625681;-0.012006832286715508;0.8769814372062683;0.4802340567111969;-0.3014409159352502;-0.8290304247671243;-0.02793714185279692;0.018706481903791428;-0.005416616797447205;-0.03831685334444046;-0.3172088909894228;-0.08171912365593016;-9.65483302295208;31.37313461303711;27.004852294921875;A;1.0;12
